--- COOLDOWN SIMULATION ANALYSIS ---
Generated at: 2025-10-10 18:14:05
Total Entries: 10000
Cooldown: 3.097855 s
Cooldown: 2.863398 s
Cooldown: 2.830035 s
Cooldown: 2.809378 s
Cooldown: 3.055090 s
Cooldown: 2.837868 s
Cooldown: 2.698448 s
Cooldown: 3.234936 s
Cooldown: 2.843340 s
Cooldown: 2.685292 s
Cooldown: 2.791034 s
Cooldown: 3.010652 s
Cooldown: 2.899447 s
Cooldown: 3.025791 s
Cooldown: 3.166126 s
Cooldown: 2.688475 s
Cooldown: 2.605587 s
Cooldown: 2.723570 s
Cooldown: 2.666884 s
Cooldown: 2.962401 s
Cooldown: 3.267937 s
Cooldown: 3.014435 s
Cooldown: 3.054604 s
Cooldown: 2.556497 s
Cooldown: 3.031539 s
Cooldown: 2.786821 s
Cooldown: 3.430134 s
Cooldown: 3.052510 s
Cooldown: 3.059764 s
Cooldown: 3.129707 s
Cooldown: 2.843951 s
Cooldown: 2.941183 s
Cooldown: 2.822557 s
Cooldown: 3.012539 s
Cooldown: 2.978425 s
Cooldown: 2.766395 s
Cooldown: 2.737140 s
Cooldown: 2.561890 s
Cooldown: 3.069076 s
Cooldown: 3.174013 s
Cooldown: 2.951849 s
Cooldown: 3.032495 s
Cooldown: 3.195092 s
Cooldown: 3.065547 s
Cooldown: 2.663416 s
Cooldown: 2.980805 s
Cooldown: 3.019770 s
Cooldown: 3.253343 s
Cooldown: 2.830947 s
Cooldown: 3.029988 s
Cooldown: 3.209055 s
Cooldown: 3.253321 s
Cooldown: 2.917363 s
Cooldown: 3.044153 s
Cooldown: 2.803667 s
Cooldown: 2.661976 s
Cooldown: 2.721017 s
Cooldown: 2.687910 s
Cooldown: 2.799109 s
Cooldown: 2.939739 s
Cooldown: 2.840338 s
Cooldown: 2.803586 s
Cooldown: 3.190367 s
Cooldown: 2.899601 s
Cooldown: 3.094869 s
Cooldown: 2.641508 s
Cooldown: 2.650851 s
Cooldown: 2.793324 s
Cooldown: 2.809160 s
Cooldown: 3.046696 s
Cooldown: 3.164147 s
Cooldown: 2.960729 s
Cooldown: 2.556356 s
Cooldown: 2.629833 s
Cooldown: 2.694373 s
Cooldown: 2.851276 s
Cooldown: 2.776770 s
Cooldown: 3.033888 s
Cooldown: 2.796324 s
Cooldown: 2.640325 s
Cooldown: 2.658374 s
Cooldown: 2.635329 s
Cooldown: 2.810856 s
Cooldown: 3.154283 s
Cooldown: 3.609527 s
Cooldown: 2.825534 s
Cooldown: 2.789995 s
Cooldown: 3.006956 s
Cooldown: 2.859546 s
Cooldown: 3.184580 s
Cooldown: 3.039605 s
Cooldown: 2.969015 s
Cooldown: 2.720847 s
Cooldown: 3.396701 s
Cooldown: 3.015623 s
Cooldown: 3.116433 s
Cooldown: 3.132342 s
Cooldown: 2.716874 s
Cooldown: 2.845921 s
Cooldown: 2.902014 s
Cooldown: 2.871831 s
Cooldown: 2.515388 s
Cooldown: 3.116804 s
Cooldown: 2.973158 s
Cooldown: 2.645974 s
Cooldown: 2.834991 s
Cooldown: 2.462525 s
Cooldown: 2.935297 s
Cooldown: 2.892369 s
Cooldown: 2.402384 s
Cooldown: 3.334516 s
Cooldown: 3.111424 s
Cooldown: 3.030925 s
Cooldown: 3.320399 s
Cooldown: 3.286558 s
Cooldown: 3.086988 s
Cooldown: 2.669457 s
Cooldown: 2.876669 s
Cooldown: 2.961348 s
Cooldown: 3.537473 s
Cooldown: 3.155882 s
Cooldown: 3.294990 s
Cooldown: 2.994820 s
Cooldown: 3.229962 s
Cooldown: 3.215140 s
Cooldown: 3.379293 s
Cooldown: 2.988186 s
Cooldown: 2.826648 s
Cooldown: 3.125472 s
Cooldown: 2.933267 s
Cooldown: 2.870290 s
Cooldown: 3.441209 s
Cooldown: 3.107919 s
Cooldown: 3.180834 s
Cooldown: 3.367527 s
Cooldown: 2.978612 s
Cooldown: 3.055145 s
Cooldown: 3.113672 s
Cooldown: 3.053162 s
Cooldown: 3.191966 s
Cooldown: 3.365672 s
Cooldown: 3.422933 s
Cooldown: 2.999051 s
Cooldown: 3.598947 s
Cooldown: 3.152575 s
Cooldown: 3.370427 s
Cooldown: 2.921174 s
Cooldown: 3.280843 s
Cooldown: 3.298404 s
Cooldown: 3.529105 s
Cooldown: 3.324625 s
Cooldown: 3.220840 s
Cooldown: 3.029397 s
Cooldown: 3.189906 s
Cooldown: 3.263330 s
Cooldown: 3.237400 s
Cooldown: 3.162938 s
Cooldown: 3.373291 s
Cooldown: 3.413812 s
Cooldown: 3.388771 s
Cooldown: 2.768925 s
Cooldown: 3.038454 s
Cooldown: 2.997932 s
Cooldown: 3.112255 s
Cooldown: 3.023849 s
Cooldown: 2.546388 s
Cooldown: 3.293042 s
Cooldown: 3.106185 s
Cooldown: 3.351881 s
Cooldown: 2.995702 s
Cooldown: 2.921205 s
Cooldown: 2.849212 s
Cooldown: 2.972179 s
Cooldown: 2.570238 s
Cooldown: 2.799606 s
Cooldown: 2.629327 s
Cooldown: 2.959086 s
Cooldown: 2.915568 s
Cooldown: 3.190289 s
Cooldown: 3.327226 s
Cooldown: 3.249866 s
Cooldown: 2.921136 s
Cooldown: 3.267633 s
Cooldown: 3.123342 s
Cooldown: 3.050597 s
Cooldown: 2.774565 s
Cooldown: 2.926428 s
Cooldown: 3.281257 s
Cooldown: 3.343565 s
Cooldown: 2.869155 s
Cooldown: 3.072012 s
Cooldown: 3.359244 s
Cooldown: 3.041017 s
Cooldown: 3.602871 s
Cooldown: 3.455682 s
Cooldown: 3.333266 s
Cooldown: 3.456886 s
Cooldown: 3.455466 s
Cooldown: 3.510156 s
Cooldown: 3.151995 s
Cooldown: 3.710076 s
Cooldown: 3.755886 s
Cooldown: 3.464457 s
Cooldown: 3.387017 s
Cooldown: 3.641425 s
Cooldown: 3.169338 s
Cooldown: 3.344515 s
Cooldown: 3.742991 s
Cooldown: 3.301441 s
Cooldown: 3.707596 s
Cooldown: 3.668863 s
Cooldown: 3.998292 s
Cooldown: 3.822660 s
Cooldown: 3.327434 s
Cooldown: 3.478899 s
Cooldown: 3.958767 s
Cooldown: 3.760729 s
Cooldown: 3.208340 s
Cooldown: 3.199589 s
Cooldown: 3.329065 s
Cooldown: 3.121113 s
Cooldown: 2.999756 s
Cooldown: 3.429719 s
Cooldown: 2.998839 s
Cooldown: 3.025374 s
Cooldown: 2.994149 s
Cooldown: 3.004820 s
Cooldown: 2.964402 s
Cooldown: 3.122383 s
Cooldown: 10.342181 s
Cooldown: 3.603447 s
Cooldown: 3.683758 s
Cooldown: 2.947181 s
Cooldown: 2.890346 s
Cooldown: 3.593899 s
Cooldown: 3.366529 s
Cooldown: 2.943128 s
Cooldown: 3.092415 s
Cooldown: 3.205982 s
Cooldown: 24.173881 s
Cooldown: 3.681417 s
Cooldown: 3.231891 s
Cooldown: 3.665535 s
Cooldown: 3.848107 s
Cooldown: 3.205589 s
Cooldown: 3.615532 s
Cooldown: 3.508397 s
Cooldown: 3.772461 s
Cooldown: 3.357987 s
Cooldown: 3.237774 s
Cooldown: 3.067102 s
Cooldown: 3.081314 s
Cooldown: 3.871652 s
Cooldown: 3.096028 s
Cooldown: 3.416710 s
Cooldown: 3.526696 s
Cooldown: 3.207510 s
Cooldown: 3.531963 s
Cooldown: 3.454803 s
Cooldown: 3.167733 s
Cooldown: 3.145082 s
Cooldown: 3.049911 s
Cooldown: 3.798323 s
Cooldown: 3.414338 s
Cooldown: 3.232364 s
Cooldown: 3.061485 s
Cooldown: 3.430383 s
Cooldown: 2.991670 s
Cooldown: 3.183996 s
Cooldown: 3.156564 s
Cooldown: 3.027569 s
Cooldown: 2.862540 s
Cooldown: 3.297877 s
Cooldown: 8.164619 s
Cooldown: 3.612515 s
Cooldown: 2.695735 s
Cooldown: 3.197041 s
Cooldown: 3.243399 s
Cooldown: 3.161855 s
Cooldown: 2.923051 s
Cooldown: 2.979376 s
Cooldown: 3.192558 s
Cooldown: 3.396590 s
Cooldown: 3.098798 s
Cooldown: 2.701815 s
Cooldown: 2.755824 s
Cooldown: 2.607971 s
Cooldown: 3.100885 s
Cooldown: 2.878719 s
Cooldown: 3.119031 s
Cooldown: 2.725537 s
Cooldown: 2.849940 s
Cooldown: 2.951486 s
Cooldown: 2.660760 s
Cooldown: 2.901375 s
Cooldown: 3.168612 s
Cooldown: 2.892592 s
Cooldown: 3.234661 s
Cooldown: 3.055683 s
Cooldown: 3.158235 s
Cooldown: 3.302674 s
Cooldown: 3.100414 s
Cooldown: 3.053198 s
Cooldown: 2.988603 s
Cooldown: 2.954978 s
Cooldown: 3.096338 s
Cooldown: 2.899401 s
Cooldown: 3.075224 s
Cooldown: 2.953094 s
Cooldown: 3.151461 s
Cooldown: 2.760186 s
Cooldown: 2.596684 s
Cooldown: 2.707500 s
Cooldown: 2.502797 s
Cooldown: 2.553388 s
Cooldown: 2.911545 s
Cooldown: 2.479858 s
Cooldown: 2.568784 s
Cooldown: 2.632391 s
Cooldown: 2.996619 s
Cooldown: 3.034144 s
Cooldown: 2.620258 s
Cooldown: 3.239898 s
Cooldown: 2.694794 s
Cooldown: 2.684182 s
Cooldown: 3.869081 s
Cooldown: 3.244928 s
Cooldown: 3.211319 s
Cooldown: 3.588961 s
Cooldown: 3.195985 s
Cooldown: 2.932853 s
Cooldown: 3.141779 s
Cooldown: 2.972718 s
Cooldown: 3.488550 s
Cooldown: 3.073995 s
Cooldown: 2.958304 s
Cooldown: 3.084253 s
Cooldown: 2.977153 s
Cooldown: 2.966891 s
Cooldown: 2.988244 s
Cooldown: 2.899525 s
Cooldown: 3.088564 s
Cooldown: 3.139742 s
Cooldown: 2.970296 s
Cooldown: 2.896552 s
Cooldown: 2.734731 s
Cooldown: 3.291590 s
Cooldown: 3.552002 s
Cooldown: 2.761673 s
Cooldown: 2.414612 s
Cooldown: 2.521609 s
Cooldown: 2.766175 s
Cooldown: 2.535988 s
Cooldown: 2.780964 s
Cooldown: 2.700181 s
Cooldown: 2.716735 s
Cooldown: 3.115055 s
Cooldown: 3.498823 s
Cooldown: 3.230221 s
Cooldown: 3.799701 s
Cooldown: 3.619725 s
Cooldown: 3.025840 s
Cooldown: 3.409692 s
Cooldown: 3.501214 s
Cooldown: 3.318719 s
Cooldown: 3.477909 s
Cooldown: 3.377783 s
Cooldown: 3.264888 s
Cooldown: 3.551463 s
Cooldown: 3.545502 s
Cooldown: 3.136496 s
Cooldown: 3.305248 s
Cooldown: 3.351951 s
Cooldown: 3.297906 s
Cooldown: 3.523547 s
Cooldown: 3.243026 s
Cooldown: 3.492704 s
Cooldown: 3.007792 s
Cooldown: 3.459794 s
Cooldown: 3.034064 s
Cooldown: 3.887195 s
Cooldown: 3.320143 s
Cooldown: 3.408563 s
Cooldown: 3.279368 s
Cooldown: 3.184753 s
Cooldown: 3.103014 s
Cooldown: 3.327453 s
Cooldown: 3.414727 s
Cooldown: 3.203465 s
Cooldown: 3.340944 s
Cooldown: 3.533458 s
Cooldown: 3.108366 s
Cooldown: 3.464356 s
Cooldown: 3.076277 s
Cooldown: 3.612271 s
Cooldown: 3.308891 s
Cooldown: 3.249659 s
Cooldown: 3.232909 s
Cooldown: 3.412853 s
Cooldown: 3.454383 s
Cooldown: 3.536919 s
Cooldown: 3.604209 s
Cooldown: 3.561188 s
Cooldown: 3.408555 s
Cooldown: 3.296816 s
Cooldown: 3.473999 s
Cooldown: 3.440357 s
Cooldown: 3.095718 s
Cooldown: 3.485888 s
Cooldown: 3.406016 s
Cooldown: 3.679988 s
Cooldown: 3.904231 s
Cooldown: 3.173265 s
Cooldown: 3.260446 s
Cooldown: 3.292805 s
Cooldown: 3.309807 s
Cooldown: 3.203571 s
Cooldown: 3.160461 s
Cooldown: 3.126034 s
Cooldown: 3.312389 s
Cooldown: 2.965912 s
Cooldown: 3.015373 s
Cooldown: 3.045002 s
Cooldown: 2.957052 s
Cooldown: 2.648836 s
Cooldown: 3.029238 s
Cooldown: 3.222747 s
Cooldown: 2.898044 s
Cooldown: 3.216733 s
Cooldown: 3.178810 s
Cooldown: 3.284406 s
Cooldown: 3.128049 s
Cooldown: 2.914040 s
Cooldown: 3.431113 s
Cooldown: 3.096419 s
Cooldown: 3.280275 s
Cooldown: 3.309684 s
Cooldown: 3.461994 s
Cooldown: 3.703271 s
Cooldown: 3.567810 s
Cooldown: 3.286158 s
Cooldown: 3.570080 s
Cooldown: 2.832609 s
Cooldown: 2.898832 s
Cooldown: 3.461820 s
Cooldown: 3.467930 s
Cooldown: 3.466023 s
Cooldown: 3.531241 s
Cooldown: 3.023073 s
Cooldown: 3.357404 s
Cooldown: 3.109030 s
Cooldown: 3.542321 s
Cooldown: 3.517249 s
Cooldown: 3.443657 s
Cooldown: 3.461130 s
Cooldown: 3.414036 s
Cooldown: 3.249910 s
Cooldown: 3.254048 s
Cooldown: 3.127196 s
Cooldown: 3.064738 s
Cooldown: 3.111818 s
Cooldown: 3.184187 s
Cooldown: 3.202002 s
Cooldown: 3.408231 s
Cooldown: 2.972940 s
Cooldown: 3.227265 s
Cooldown: 3.329313 s
Cooldown: 3.959167 s
Cooldown: 3.425642 s
Cooldown: 3.164477 s
Cooldown: 3.389619 s
Cooldown: 3.375602 s
Cooldown: 3.004621 s
Cooldown: 3.053613 s
Cooldown: 2.872465 s
Cooldown: 3.122905 s
Cooldown: 3.032274 s
Cooldown: 2.952645 s
Cooldown: 3.087848 s
Cooldown: 2.818032 s
Cooldown: 3.275851 s
Cooldown: 3.268387 s
Cooldown: 2.755593 s
Cooldown: 2.981058 s
Cooldown: 3.607955 s
Cooldown: 3.286610 s
Cooldown: 3.241069 s
Cooldown: 3.256192 s
Cooldown: 3.462017 s
Cooldown: 2.963716 s
Cooldown: 3.275479 s
Cooldown: 3.200650 s
Cooldown: 2.878429 s
Cooldown: 3.022339 s
Cooldown: 3.250907 s
Cooldown: 3.140182 s
Cooldown: 3.335452 s
Cooldown: 3.091956 s
Cooldown: 3.250653 s
Cooldown: 3.550879 s
Cooldown: 3.118635 s
Cooldown: 3.242077 s
Cooldown: 2.986941 s
Cooldown: 3.237439 s
Cooldown: 2.916401 s
Cooldown: 2.936702 s
Cooldown: 2.616410 s
Cooldown: 2.901254 s
Cooldown: 2.912806 s
Cooldown: 2.791924 s
Cooldown: 2.926922 s
Cooldown: 3.103009 s
Cooldown: 12.409737 s
Cooldown: 3.335265 s
Cooldown: 2.755991 s
Cooldown: 2.491647 s
Cooldown: 3.204027 s
Cooldown: 3.278126 s
Cooldown: 2.571142 s
Cooldown: 3.117021 s
Cooldown: 3.858707 s
Cooldown: 2.947276 s
Cooldown: 3.496587 s
Cooldown: 3.614273 s
Cooldown: 3.301510 s
Cooldown: 3.450360 s
Cooldown: 3.229325 s
Cooldown: 3.245417 s
Cooldown: 2.948795 s
Cooldown: 2.777114 s
Cooldown: 2.894697 s
Cooldown: 2.877129 s
Cooldown: 3.127550 s
Cooldown: 3.125970 s
Cooldown: 2.693046 s
Cooldown: 2.899277 s
Cooldown: 2.981197 s
Cooldown: 3.173373 s
Cooldown: 2.965760 s
Cooldown: 2.685498 s
Cooldown: 3.051647 s
Cooldown: 3.273673 s
Cooldown: 2.925795 s
Cooldown: 3.250254 s
Cooldown: 2.999697 s
Cooldown: 3.127265 s
Cooldown: 3.072815 s
Cooldown: 2.955249 s
Cooldown: 3.066082 s
Cooldown: 3.211109 s
Cooldown: 3.187487 s
Cooldown: 3.417952 s
Cooldown: 3.101014 s
Cooldown: 3.307285 s
Cooldown: 3.042061 s
Cooldown: 2.977213 s
Cooldown: 3.104343 s
Cooldown: 2.759311 s
Cooldown: 2.692719 s
Cooldown: 2.745756 s
Cooldown: 2.864234 s
Cooldown: 2.926643 s
Cooldown: 2.937133 s
Cooldown: 2.817358 s
Cooldown: 11.373804 s
Cooldown: 3.528236 s
Cooldown: 2.819225 s
Cooldown: 2.958798 s
Cooldown: 2.505396 s
Cooldown: 2.442000 s
Cooldown: 2.632657 s
Cooldown: 3.592564 s
Cooldown: 2.417695 s
Cooldown: 2.749570 s
Cooldown: 2.609550 s
Cooldown: 2.912622 s
Cooldown: 3.394107 s
Cooldown: 2.953776 s
Cooldown: 3.442531 s
Cooldown: 2.626487 s
Cooldown: 2.941845 s
Cooldown: 2.493994 s
Cooldown: 2.635688 s
Cooldown: 2.623519 s
Cooldown: 2.723691 s
Cooldown: 2.907706 s
Cooldown: 2.717390 s
Cooldown: 2.754316 s
Cooldown: 3.087158 s
Cooldown: 2.717337 s
Cooldown: 3.004356 s
Cooldown: 2.579246 s
Cooldown: 3.096645 s
Cooldown: 3.039962 s
Cooldown: 3.014459 s
Cooldown: 3.099195 s
Cooldown: 2.649982 s
Cooldown: 2.993559 s
Cooldown: 3.220524 s
Cooldown: 2.917769 s
Cooldown: 3.041964 s
Cooldown: 3.070282 s
Cooldown: 3.189642 s
Cooldown: 3.035466 s
Cooldown: 2.898082 s
Cooldown: 3.250766 s
Cooldown: 3.128769 s
Cooldown: 3.215285 s
Cooldown: 3.176549 s
Cooldown: 3.046975 s
Cooldown: 3.123170 s
Cooldown: 3.457512 s
Cooldown: 3.347636 s
Cooldown: 3.156486 s
Cooldown: 3.686323 s
Cooldown: 3.383650 s
Cooldown: 3.743493 s
Cooldown: 3.286529 s
Cooldown: 3.315194 s
Cooldown: 3.251812 s
Cooldown: 3.680331 s
Cooldown: 3.637730 s
Cooldown: 3.119586 s
Cooldown: 3.424417 s
Cooldown: 3.328728 s
Cooldown: 3.552228 s
Cooldown: 3.836863 s
Cooldown: 3.778490 s
Cooldown: 2.959739 s
Cooldown: 3.462982 s
Cooldown: 3.313909 s
Cooldown: 3.365921 s
Cooldown: 2.677359 s
Cooldown: 3.155269 s
Cooldown: 2.901892 s
Cooldown: 2.966829 s
Cooldown: 2.920473 s
Cooldown: 3.068393 s
Cooldown: 2.902616 s
Cooldown: 3.274359 s
Cooldown: 3.270809 s
Cooldown: 3.011477 s
Cooldown: 2.676177 s
Cooldown: 3.190606 s
Cooldown: 2.792024 s
Cooldown: 3.028403 s
Cooldown: 2.990686 s
Cooldown: 2.874796 s
Cooldown: 2.635988 s
Cooldown: 3.402631 s
Cooldown: 2.792089 s
Cooldown: 3.069367 s
Cooldown: 2.961687 s
Cooldown: 3.003463 s
Cooldown: 2.909811 s
Cooldown: 2.760088 s
Cooldown: 3.081969 s
Cooldown: 3.063288 s
Cooldown: 2.786790 s
Cooldown: 3.097718 s
Cooldown: 2.679656 s
Cooldown: 2.826517 s
Cooldown: 2.765633 s
Cooldown: 24.913685 s
Cooldown: 3.193492 s
Cooldown: 2.857629 s
Cooldown: 2.894460 s
Cooldown: 3.350305 s
Cooldown: 2.798777 s
Cooldown: 2.752620 s
Cooldown: 2.889232 s
Cooldown: 2.820208 s
Cooldown: 2.855090 s
Cooldown: 3.331416 s
Cooldown: 2.835399 s
Cooldown: 3.430233 s
Cooldown: 3.049623 s
Cooldown: 3.374671 s
Cooldown: 2.831495 s
Cooldown: 2.850568 s
Cooldown: 2.991826 s
Cooldown: 2.956194 s
Cooldown: 3.014461 s
Cooldown: 2.911573 s
Cooldown: 2.875826 s
Cooldown: 2.983480 s
Cooldown: 2.883441 s
Cooldown: 3.488262 s
Cooldown: 2.932579 s
Cooldown: 3.201169 s
Cooldown: 2.816940 s
Cooldown: 2.633518 s
Cooldown: 2.785890 s
Cooldown: 2.615000 s
Cooldown: 3.056435 s
Cooldown: 2.547044 s
Cooldown: 2.647257 s
Cooldown: 2.467562 s
Cooldown: 2.777512 s
Cooldown: 2.894343 s
Cooldown: 3.268912 s
Cooldown: 2.732581 s
Cooldown: 2.764357 s
Cooldown: 3.007812 s
Cooldown: 2.709847 s
Cooldown: 2.567980 s
Cooldown: 2.746561 s
Cooldown: 2.638893 s
Cooldown: 2.711725 s
Cooldown: 2.662005 s
Cooldown: 2.914665 s
Cooldown: 2.704840 s
Cooldown: 2.657533 s
Cooldown: 2.956554 s
Cooldown: 3.108062 s
Cooldown: 2.884834 s
Cooldown: 2.951253 s
Cooldown: 2.840289 s
Cooldown: 2.685344 s
Cooldown: 3.080810 s
Cooldown: 3.010202 s
Cooldown: 3.514234 s
Cooldown: 3.028540 s
Cooldown: 2.733752 s
Cooldown: 2.840374 s
Cooldown: 2.963394 s
Cooldown: 2.950476 s
Cooldown: 3.078363 s
Cooldown: 3.328395 s
Cooldown: 4.189961 s
Cooldown: 3.163162 s
Cooldown: 3.253860 s
Cooldown: 3.033314 s
Cooldown: 3.178917 s
Cooldown: 3.380598 s
Cooldown: 3.642357 s
Cooldown: 3.032766 s
Cooldown: 3.091932 s
Cooldown: 3.542235 s
Cooldown: 3.125666 s
Cooldown: 3.482222 s
Cooldown: 3.157607 s
Cooldown: 3.349448 s
Cooldown: 2.984263 s
Cooldown: 3.243750 s
Cooldown: 3.142156 s
Cooldown: 3.413382 s
Cooldown: 3.517434 s
Cooldown: 3.331953 s
Cooldown: 3.481701 s
Cooldown: 3.369413 s
Cooldown: 3.452819 s
Cooldown: 3.379976 s
Cooldown: 3.629341 s
Cooldown: 3.170035 s
Cooldown: 3.486907 s
Cooldown: 3.179233 s
Cooldown: 3.321655 s
Cooldown: 3.095892 s
Cooldown: 3.108372 s
Cooldown: 3.069662 s
Cooldown: 2.950653 s
Cooldown: 3.101052 s
Cooldown: 3.054352 s
Cooldown: 3.022601 s
Cooldown: 3.110674 s
Cooldown: 3.204950 s
Cooldown: 3.142460 s
Cooldown: 3.154854 s
Cooldown: 3.397183 s
Cooldown: 2.844229 s
Cooldown: 3.214788 s
Cooldown: 2.978461 s
Cooldown: 2.838733 s
Cooldown: 3.104077 s
Cooldown: 3.050068 s
Cooldown: 3.126834 s
Cooldown: 3.284252 s
Cooldown: 3.189069 s
Cooldown: 3.391428 s
Cooldown: 3.209262 s
Cooldown: 3.002527 s
Cooldown: 2.860272 s
Cooldown: 3.071420 s
Cooldown: 3.142319 s
Cooldown: 3.172678 s
Cooldown: 3.205750 s
Cooldown: 3.225035 s
Cooldown: 3.197201 s
Cooldown: 3.216122 s
Cooldown: 3.228014 s
Cooldown: 2.880161 s
Cooldown: 3.014398 s
Cooldown: 3.010077 s
Cooldown: 2.949960 s
Cooldown: 2.621708 s
Cooldown: 3.150375 s
Cooldown: 3.059380 s
Cooldown: 3.033944 s
Cooldown: 2.950628 s
Cooldown: 2.975214 s
Cooldown: 2.710337 s
Cooldown: 3.395024 s
Cooldown: 3.312876 s
Cooldown: 3.877748 s
Cooldown: 3.273166 s
Cooldown: 3.156122 s
Cooldown: 2.895669 s
Cooldown: 3.457689 s
Cooldown: 3.060116 s
Cooldown: 2.881770 s
Cooldown: 2.913814 s
Cooldown: 3.147409 s
Cooldown: 2.920349 s
Cooldown: 3.046716 s
Cooldown: 3.182770 s
Cooldown: 2.700647 s
Cooldown: 3.134175 s
Cooldown: 3.441539 s
Cooldown: 3.210025 s
Cooldown: 3.037906 s
Cooldown: 3.186569 s
Cooldown: 20.674781 s
Cooldown: 3.376859 s
Cooldown: 3.070533 s
Cooldown: 3.131776 s
Cooldown: 2.740122 s
Cooldown: 3.107474 s
Cooldown: 3.346349 s
Cooldown: 3.386716 s
Cooldown: 3.430049 s
Cooldown: 2.893657 s
Cooldown: 4.010100 s
Cooldown: 3.493892 s
Cooldown: 2.976003 s
Cooldown: 2.804053 s
Cooldown: 3.223732 s
Cooldown: 3.083214 s
Cooldown: 2.878357 s
Cooldown: 2.708577 s
Cooldown: 2.934021 s
Cooldown: 2.532682 s
Cooldown: 3.282655 s
Cooldown: 2.970180 s
Cooldown: 3.532284 s
Cooldown: 2.554638 s
Cooldown: 2.948174 s
Cooldown: 3.030583 s
Cooldown: 3.026752 s
Cooldown: 2.964721 s
Cooldown: 3.504846 s
Cooldown: 3.607896 s
Cooldown: 3.114147 s
Cooldown: 2.772854 s
Cooldown: 3.100952 s
Cooldown: 3.304849 s
Cooldown: 3.050363 s
Cooldown: 2.726940 s
Cooldown: 3.178819 s
Cooldown: 2.860458 s
Cooldown: 3.076076 s
Cooldown: 2.925622 s
Cooldown: 2.754270 s
Cooldown: 3.032809 s
Cooldown: 3.160082 s
Cooldown: 3.199294 s
Cooldown: 3.227358 s
Cooldown: 3.711265 s
Cooldown: 3.931076 s
Cooldown: 3.450548 s
Cooldown: 3.051017 s
Cooldown: 3.577905 s
Cooldown: 3.206178 s
Cooldown: 3.508598 s
Cooldown: 3.416005 s
Cooldown: 3.270995 s
Cooldown: 3.470616 s
Cooldown: 3.240908 s
Cooldown: 2.916043 s
Cooldown: 3.154044 s
Cooldown: 3.223569 s
Cooldown: 3.199100 s
Cooldown: 3.072409 s
Cooldown: 3.405854 s
Cooldown: 3.067300 s
Cooldown: 2.891165 s
Cooldown: 2.951413 s
Cooldown: 3.089052 s
Cooldown: 2.789503 s
Cooldown: 3.071241 s
Cooldown: 3.459956 s
Cooldown: 3.297142 s
Cooldown: 3.081286 s
Cooldown: 2.985690 s
Cooldown: 3.163423 s
Cooldown: 3.102656 s
Cooldown: 3.127422 s
Cooldown: 3.304236 s
Cooldown: 3.619010 s
Cooldown: 3.539773 s
Cooldown: 3.284845 s
Cooldown: 3.520961 s
Cooldown: 3.158846 s
Cooldown: 3.336870 s
Cooldown: 3.125201 s
Cooldown: 3.021119 s
Cooldown: 3.000922 s
Cooldown: 3.268687 s
Cooldown: 3.161665 s
Cooldown: 3.377355 s
Cooldown: 3.506192 s
Cooldown: 3.269565 s
Cooldown: 3.173769 s
Cooldown: 3.160064 s
Cooldown: 2.984425 s
Cooldown: 3.183844 s
Cooldown: 3.181435 s
Cooldown: 3.020234 s
Cooldown: 3.266431 s
Cooldown: 2.932963 s
Cooldown: 2.744240 s
Cooldown: 2.931884 s
Cooldown: 3.012671 s
Cooldown: 2.947961 s
Cooldown: 2.925583 s
Cooldown: 2.471627 s
Cooldown: 2.482926 s
Cooldown: 2.944513 s
Cooldown: 2.830614 s
Cooldown: 2.899430 s
Cooldown: 2.615504 s
Cooldown: 3.187992 s
Cooldown: 2.586981 s
Cooldown: 2.526400 s
Cooldown: 2.587407 s
Cooldown: 2.652378 s
Cooldown: 2.840928 s
Cooldown: 3.034162 s
Cooldown: 2.924404 s
Cooldown: 2.937843 s
Cooldown: 2.820729 s
Cooldown: 3.051932 s
Cooldown: 2.972037 s
Cooldown: 3.131501 s
Cooldown: 2.899466 s
Cooldown: 2.857786 s
Cooldown: 2.965949 s
Cooldown: 2.988918 s
Cooldown: 2.833441 s
Cooldown: 3.058471 s
Cooldown: 2.859632 s
Cooldown: 2.707906 s
Cooldown: 2.592288 s
Cooldown: 3.109425 s
Cooldown: 2.740571 s
Cooldown: 3.247096 s
Cooldown: 2.657090 s
Cooldown: 3.078881 s
Cooldown: 2.497474 s
Cooldown: 2.425529 s
Cooldown: 2.575482 s
Cooldown: 2.654961 s
Cooldown: 3.061900 s
Cooldown: 2.795952 s
Cooldown: 2.892544 s
Cooldown: 2.762739 s
Cooldown: 3.189490 s
Cooldown: 3.107698 s
Cooldown: 3.076132 s
Cooldown: 2.974841 s
Cooldown: 3.379791 s
Cooldown: 3.458919 s
Cooldown: 3.029308 s
Cooldown: 3.015904 s
Cooldown: 3.282314 s
Cooldown: 2.968992 s
Cooldown: 2.840681 s
Cooldown: 3.310085 s
Cooldown: 2.933191 s
Cooldown: 3.061963 s
Cooldown: 3.375259 s
Cooldown: 3.520854 s
Cooldown: 3.393714 s
Cooldown: 3.282975 s
Cooldown: 3.518305 s
Cooldown: 3.349847 s
Cooldown: 3.381269 s
Cooldown: 3.422471 s
Cooldown: 3.157195 s
Cooldown: 3.243475 s
Cooldown: 3.096951 s
Cooldown: 3.056430 s
Cooldown: 3.060525 s
Cooldown: 3.019981 s
Cooldown: 2.952210 s
Cooldown: 3.537189 s
