--- COOLDOWN SIMULATION ANALYSIS ---
Generated at: 2025-10-10 18:20:11
Total Entries: 10000
Cooldown: 2.918797 s
Cooldown: 2.520061 s
Cooldown: 2.628320 s
Cooldown: 3.115206 s
Cooldown: 2.647899 s
Cooldown: 2.595988 s
Cooldown: 2.733819 s
Cooldown: 2.400565 s
Cooldown: 2.518427 s
Cooldown: 2.944038 s
Cooldown: 3.703439 s
Cooldown: 3.406413 s
Cooldown: 2.786105 s
Cooldown: 2.910017 s
Cooldown: 2.831322 s
Cooldown: 3.029928 s
Cooldown: 2.844695 s
Cooldown: 2.931155 s
Cooldown: 2.879138 s
Cooldown: 2.796918 s
Cooldown: 2.792623 s
Cooldown: 2.782534 s
Cooldown: 3.377089 s
Cooldown: 2.483941 s
Cooldown: 2.697040 s
Cooldown: 2.571758 s
Cooldown: 2.823541 s
Cooldown: 2.707797 s
Cooldown: 2.795106 s
Cooldown: 2.788251 s
Cooldown: 3.018402 s
Cooldown: 2.620229 s
Cooldown: 2.813647 s
Cooldown: 2.669021 s
Cooldown: 2.761408 s
Cooldown: 2.775165 s
Cooldown: 3.282359 s
Cooldown: 2.688739 s
Cooldown: 2.966099 s
Cooldown: 2.795771 s
Cooldown: 3.044542 s
Cooldown: 2.709351 s
Cooldown: 3.414309 s
Cooldown: 2.769565 s
Cooldown: 2.752595 s
Cooldown: 2.852384 s
Cooldown: 2.588187 s
Cooldown: 2.851338 s
Cooldown: 2.822429 s
Cooldown: 2.873767 s
Cooldown: 2.757977 s
Cooldown: 2.753071 s
Cooldown: 2.818261 s
Cooldown: 3.162338 s
Cooldown: 2.766448 s
Cooldown: 2.695920 s
Cooldown: 3.129657 s
Cooldown: 2.953231 s
Cooldown: 20.229359 s
Cooldown: 3.289126 s
Cooldown: 3.935760 s
Cooldown: 3.198842 s
Cooldown: 3.361504 s
Cooldown: 2.995264 s
Cooldown: 3.021403 s
Cooldown: 3.703768 s
Cooldown: 3.124650 s
Cooldown: 2.755281 s
Cooldown: 2.968624 s
Cooldown: 3.291666 s
Cooldown: 3.524692 s
Cooldown: 3.153481 s
Cooldown: 2.920139 s
Cooldown: 3.025800 s
Cooldown: 3.197968 s
Cooldown: 3.028405 s
Cooldown: 3.356300 s
Cooldown: 3.231766 s
Cooldown: 3.039110 s
Cooldown: 2.991963 s
Cooldown: 3.087499 s
Cooldown: 3.354354 s
Cooldown: 3.089476 s
Cooldown: 3.318802 s
Cooldown: 3.047243 s
Cooldown: 3.201656 s
Cooldown: 2.926805 s
Cooldown: 3.159794 s
Cooldown: 2.996814 s
Cooldown: 2.894725 s
Cooldown: 2.863814 s
Cooldown: 2.738167 s
Cooldown: 3.362363 s
Cooldown: 2.655189 s
Cooldown: 3.585726 s
Cooldown: 2.873333 s
Cooldown: 2.458935 s
Cooldown: 2.891075 s
Cooldown: 2.961480 s
Cooldown: 2.820018 s
Cooldown: 2.814478 s
Cooldown: 2.936748 s
Cooldown: 2.799051 s
Cooldown: 3.045165 s
Cooldown: 3.220142 s
Cooldown: 3.321059 s
Cooldown: 3.290990 s
Cooldown: 2.955165 s
Cooldown: 3.073009 s
Cooldown: 3.108748 s
Cooldown: 2.897131 s
Cooldown: 2.935183 s
Cooldown: 2.925701 s
Cooldown: 2.991687 s
Cooldown: 3.239139 s
Cooldown: 2.894025 s
Cooldown: 3.246369 s
Cooldown: 2.467735 s
Cooldown: 3.378825 s
Cooldown: 2.791635 s
Cooldown: 2.791055 s
Cooldown: 2.798660 s
Cooldown: 2.664429 s
Cooldown: 2.768921 s
Cooldown: 3.462180 s
Cooldown: 2.910032 s
Cooldown: 2.647536 s
Cooldown: 2.908361 s
Cooldown: 2.888633 s
Cooldown: 2.636853 s
Cooldown: 2.878471 s
Cooldown: 2.715034 s
Cooldown: 2.900632 s
Cooldown: 2.726619 s
Cooldown: 2.749335 s
Cooldown: 3.119051 s
Cooldown: 2.617721 s
Cooldown: 2.960085 s
Cooldown: 3.127462 s
Cooldown: 2.731159 s
Cooldown: 2.778152 s
Cooldown: 3.581589 s
Cooldown: 2.831778 s
Cooldown: 2.708006 s
Cooldown: 2.707271 s
Cooldown: 2.750643 s
Cooldown: 2.659239 s
Cooldown: 3.160252 s
Cooldown: 2.601052 s
Cooldown: 2.626660 s
Cooldown: 2.834020 s
Cooldown: 3.113403 s
Cooldown: 3.010411 s
Cooldown: 3.297754 s
Cooldown: 2.785508 s
Cooldown: 2.542604 s
Cooldown: 2.816795 s
Cooldown: 3.143133 s
Cooldown: 11.356805 s
Cooldown: 3.225859 s
Cooldown: 2.864880 s
Cooldown: 3.616506 s
Cooldown: 3.122816 s
Cooldown: 2.890589 s
Cooldown: 3.102470 s
Cooldown: 3.162524 s
Cooldown: 3.046336 s
Cooldown: 2.795966 s
Cooldown: 2.675418 s
Cooldown: 3.154424 s
Cooldown: 2.870840 s
Cooldown: 2.523967 s
Cooldown: 2.562606 s
Cooldown: 2.564221 s
Cooldown: 2.981502 s
Cooldown: 3.431746 s
Cooldown: 2.441096 s
Cooldown: 2.854416 s
Cooldown: 3.019478 s
Cooldown: 2.638835 s
Cooldown: 2.753803 s
Cooldown: 2.684672 s
Cooldown: 2.966019 s
Cooldown: 3.074174 s
Cooldown: 3.102632 s
Cooldown: 2.974746 s
Cooldown: 2.970209 s
Cooldown: 3.050985 s
Cooldown: 2.895749 s
Cooldown: 2.784812 s
Cooldown: 3.070170 s
Cooldown: 3.168647 s
Cooldown: 2.864186 s
Cooldown: 2.766257 s
Cooldown: 2.695230 s
Cooldown: 2.701520 s
Cooldown: 2.897788 s
Cooldown: 2.841468 s
Cooldown: 2.722344 s
Cooldown: 2.786667 s
Cooldown: 3.008396 s
Cooldown: 3.100755 s
Cooldown: 2.897626 s
Cooldown: 3.036346 s
Cooldown: 3.128132 s
Cooldown: 3.128177 s
Cooldown: 3.144710 s
Cooldown: 2.752376 s
Cooldown: 2.901430 s
Cooldown: 2.831785 s
Cooldown: 2.724657 s
Cooldown: 2.954580 s
Cooldown: 2.713913 s
Cooldown: 2.842272 s
Cooldown: 3.182869 s
Cooldown: 3.037481 s
Cooldown: 2.996072 s
Cooldown: 3.532372 s
Cooldown: 2.679546 s
Cooldown: 2.744079 s
Cooldown: 2.681451 s
Cooldown: 3.104527 s
Cooldown: 3.221408 s
Cooldown: 3.057673 s
Cooldown: 2.863205 s
Cooldown: 3.249039 s
Cooldown: 3.820962 s
Cooldown: 3.460516 s
Cooldown: 3.208867 s
Cooldown: 2.912321 s
Cooldown: 2.769363 s
Cooldown: 2.899082 s
Cooldown: 2.810226 s
Cooldown: 2.821283 s
Cooldown: 3.223785 s
Cooldown: 2.524214 s
Cooldown: 3.046822 s
Cooldown: 2.800808 s
Cooldown: 2.748332 s
Cooldown: 2.808848 s
Cooldown: 3.022046 s
Cooldown: 2.966929 s
Cooldown: 2.949523 s
Cooldown: 3.046411 s
Cooldown: 2.867416 s
Cooldown: 3.020936 s
Cooldown: 3.104829 s
Cooldown: 3.332182 s
Cooldown: 3.008447 s
Cooldown: 3.082988 s
Cooldown: 3.192941 s
Cooldown: 3.014677 s
Cooldown: 2.962349 s
Cooldown: 2.913020 s
Cooldown: 3.321790 s
Cooldown: 3.299465 s
Cooldown: 2.573528 s
Cooldown: 3.115707 s
Cooldown: 2.899851 s
Cooldown: 2.702793 s
Cooldown: 3.287112 s
Cooldown: 2.848305 s
Cooldown: 2.900148 s
Cooldown: 2.986417 s
Cooldown: 2.922277 s
Cooldown: 2.750591 s
Cooldown: 3.581949 s
Cooldown: 2.696369 s
Cooldown: 3.287544 s
Cooldown: 3.434625 s
Cooldown: 3.372434 s
Cooldown: 3.122772 s
Cooldown: 3.277303 s
Cooldown: 3.497039 s
Cooldown: 2.971533 s
Cooldown: 3.052671 s
Cooldown: 3.345245 s
Cooldown: 3.751838 s
Cooldown: 3.506406 s
Cooldown: 4.349552 s
Cooldown: 3.609185 s
Cooldown: 3.540085 s
Cooldown: 3.731323 s
Cooldown: 3.739222 s
Cooldown: 3.622992 s
Cooldown: 4.385825 s
Cooldown: 3.418858 s
Cooldown: 3.620182 s
Cooldown: 3.419767 s
Cooldown: 3.373072 s
Cooldown: 3.129861 s
Cooldown: 3.845080 s
Cooldown: 3.185703 s
Cooldown: 3.545789 s
Cooldown: 3.232527 s
Cooldown: 3.002367 s
Cooldown: 3.030111 s
Cooldown: 2.893172 s
Cooldown: 2.786516 s
Cooldown: 2.896905 s
Cooldown: 2.423720 s
Cooldown: 2.465074 s
Cooldown: 2.923784 s
Cooldown: 2.684940 s
Cooldown: 2.818271 s
Cooldown: 3.037077 s
Cooldown: 3.359551 s
Cooldown: 2.763809 s
Cooldown: 2.592285 s
Cooldown: 2.787706 s
Cooldown: 3.313379 s
Cooldown: 3.081356 s
Cooldown: 3.419110 s
Cooldown: 2.967629 s
Cooldown: 3.130678 s
Cooldown: 3.191253 s
Cooldown: 3.406419 s
Cooldown: 3.013054 s
Cooldown: 2.766354 s
Cooldown: 3.125775 s
Cooldown: 3.014501 s
Cooldown: 3.227713 s
Cooldown: 3.070470 s
Cooldown: 3.354866 s
Cooldown: 3.391033 s
Cooldown: 3.175961 s
Cooldown: 3.077623 s
Cooldown: 3.083335 s
Cooldown: 2.890977 s
Cooldown: 2.964206 s
Cooldown: 3.300679 s
Cooldown: 3.661462 s
Cooldown: 3.177238 s
Cooldown: 3.027854 s
Cooldown: 2.755374 s
Cooldown: 3.115492 s
Cooldown: 3.240844 s
Cooldown: 2.892076 s
Cooldown: 3.523261 s
Cooldown: 3.258199 s
Cooldown: 3.256435 s
Cooldown: 3.305181 s
Cooldown: 3.221757 s
Cooldown: 3.298453 s
Cooldown: 3.639073 s
Cooldown: 3.170831 s
Cooldown: 3.055498 s
Cooldown: 3.338305 s
Cooldown: 3.154570 s
Cooldown: 2.630664 s
Cooldown: 3.049246 s
Cooldown: 2.726929 s
Cooldown: 3.313613 s
Cooldown: 2.926733 s
Cooldown: 2.819430 s
Cooldown: 2.530641 s
Cooldown: 2.993496 s
Cooldown: 2.699684 s
Cooldown: 2.803858 s
Cooldown: 2.754630 s
Cooldown: 2.782211 s
Cooldown: 2.801381 s
Cooldown: 3.337394 s
Cooldown: 2.949868 s
Cooldown: 3.068071 s
Cooldown: 2.909354 s
Cooldown: 2.678865 s
Cooldown: 3.349357 s
Cooldown: 3.068745 s
Cooldown: 3.101075 s
Cooldown: 2.979735 s
Cooldown: 2.964496 s
Cooldown: 3.454504 s
Cooldown: 3.195166 s
Cooldown: 3.178942 s
Cooldown: 3.035160 s
Cooldown: 3.479876 s
Cooldown: 3.264957 s
Cooldown: 3.021123 s
Cooldown: 3.115814 s
Cooldown: 3.111710 s
Cooldown: 2.764922 s
Cooldown: 2.993020 s
Cooldown: 2.855440 s
Cooldown: 3.292321 s
Cooldown: 3.184991 s
Cooldown: 3.047677 s
Cooldown: 2.944184 s
Cooldown: 2.729674 s
Cooldown: 3.054245 s
Cooldown: 3.096619 s
Cooldown: 2.929405 s
Cooldown: 2.786734 s
Cooldown: 2.950238 s
Cooldown: 3.023391 s
Cooldown: 2.602040 s
Cooldown: 2.693692 s
Cooldown: 2.637209 s
Cooldown: 2.504688 s
Cooldown: 2.836429 s
Cooldown: 3.181054 s
Cooldown: 2.844338 s
Cooldown: 3.105731 s
Cooldown: 2.546607 s
Cooldown: 2.642499 s
Cooldown: 2.553248 s
Cooldown: 2.405801 s
Cooldown: 2.840049 s
Cooldown: 2.438442 s
Cooldown: 2.512487 s
Cooldown: 2.602742 s
Cooldown: 2.631496 s
Cooldown: 2.407476 s
Cooldown: 2.703744 s
Cooldown: 2.547674 s
Cooldown: 2.861363 s
Cooldown: 2.937748 s
Cooldown: 3.205254 s
Cooldown: 3.025059 s
Cooldown: 3.069635 s
Cooldown: 3.065188 s
Cooldown: 3.239720 s
Cooldown: 3.083288 s
Cooldown: 3.197902 s
Cooldown: 3.197770 s
Cooldown: 3.633181 s
Cooldown: 3.195565 s
Cooldown: 2.895121 s
Cooldown: 3.061366 s
Cooldown: 3.194852 s
Cooldown: 3.371991 s
Cooldown: 3.050652 s
Cooldown: 3.117395 s
Cooldown: 3.070063 s
Cooldown: 3.194943 s
Cooldown: 2.955290 s
Cooldown: 2.988555 s
Cooldown: 3.653041 s
Cooldown: 3.485696 s
Cooldown: 3.504352 s
Cooldown: 3.112799 s
Cooldown: 2.980848 s
Cooldown: 3.152887 s
Cooldown: 3.319168 s
Cooldown: 3.476333 s
Cooldown: 3.816273 s
Cooldown: 3.267984 s
Cooldown: 3.329794 s
Cooldown: 3.633606 s
Cooldown: 3.506046 s
Cooldown: 3.245567 s
Cooldown: 3.095618 s
Cooldown: 3.394085 s
Cooldown: 3.614852 s
Cooldown: 3.499006 s
Cooldown: 3.403289 s
Cooldown: 3.287387 s
Cooldown: 3.017835 s
Cooldown: 3.044995 s
Cooldown: 3.223047 s
Cooldown: 3.363954 s
Cooldown: 3.284450 s
Cooldown: 3.585397 s
Cooldown: 2.901790 s
Cooldown: 2.898933 s
Cooldown: 2.964731 s
Cooldown: 2.756058 s
Cooldown: 2.789211 s
Cooldown: 2.898078 s
Cooldown: 3.033863 s
Cooldown: 2.742673 s
Cooldown: 2.654617 s
Cooldown: 2.606511 s
Cooldown: 2.966239 s
Cooldown: 2.957664 s
Cooldown: 2.948605 s
Cooldown: 2.956200 s
Cooldown: 2.587707 s
Cooldown: 3.452262 s
Cooldown: 3.335646 s
Cooldown: 3.115999 s
Cooldown: 3.266305 s
Cooldown: 2.707319 s
Cooldown: 3.083001 s
Cooldown: 2.867187 s
Cooldown: 2.691563 s
Cooldown: 3.080607 s
Cooldown: 2.950394 s
Cooldown: 3.070747 s
Cooldown: 3.359945 s
Cooldown: 3.167992 s
Cooldown: 3.252343 s
Cooldown: 3.360191 s
Cooldown: 3.093392 s
Cooldown: 2.832749 s
Cooldown: 3.077426 s
Cooldown: 2.479761 s
Cooldown: 2.944780 s
Cooldown: 2.545782 s
Cooldown: 2.797247 s
Cooldown: 2.624530 s
Cooldown: 2.927258 s
Cooldown: 3.169265 s
Cooldown: 3.347304 s
Cooldown: 2.880337 s
Cooldown: 2.994215 s
Cooldown: 2.987551 s
Cooldown: 3.034157 s
Cooldown: 2.844060 s
Cooldown: 2.987883 s
Cooldown: 2.899157 s
Cooldown: 3.030272 s
Cooldown: 3.131585 s
Cooldown: 2.989473 s
Cooldown: 3.242229 s
Cooldown: 3.358875 s
Cooldown: 3.393741 s
Cooldown: 3.069851 s
Cooldown: 2.882667 s
Cooldown: 2.913923 s
Cooldown: 2.831044 s
Cooldown: 2.800026 s
Cooldown: 2.775174 s
Cooldown: 2.698325 s
Cooldown: 2.858170 s
Cooldown: 2.818937 s
Cooldown: 2.740950 s
Cooldown: 2.736363 s
Cooldown: 2.498695 s
Cooldown: 2.687657 s
Cooldown: 2.774561 s
Cooldown: 2.816324 s
Cooldown: 3.125026 s
Cooldown: 2.445394 s
Cooldown: 2.454031 s
Cooldown: 2.706467 s
Cooldown: 3.075773 s
Cooldown: 2.848679 s
Cooldown: 2.575073 s
Cooldown: 3.223624 s
Cooldown: 2.825561 s
Cooldown: 3.518369 s
Cooldown: 3.532660 s
Cooldown: 2.707419 s
Cooldown: 2.776714 s
Cooldown: 2.614648 s
Cooldown: 2.483341 s
Cooldown: 2.605055 s
Cooldown: 2.680763 s
Cooldown: 3.510831 s
Cooldown: 3.038929 s
Cooldown: 2.644986 s
Cooldown: 2.851780 s
Cooldown: 3.123865 s
Cooldown: 2.655514 s
Cooldown: 2.704593 s
Cooldown: 2.919868 s
Cooldown: 2.695761 s
Cooldown: 2.851029 s
Cooldown: 3.044459 s
Cooldown: 2.640682 s
Cooldown: 2.939150 s
Cooldown: 2.971721 s
Cooldown: 3.018022 s
Cooldown: 3.118800 s
Cooldown: 2.587137 s
Cooldown: 2.928910 s
Cooldown: 3.004891 s
Cooldown: 3.191455 s
Cooldown: 2.928820 s
Cooldown: 3.041311 s
Cooldown: 3.084466 s
Cooldown: 3.007888 s
Cooldown: 3.064115 s
Cooldown: 3.171225 s
Cooldown: 2.868141 s
Cooldown: 2.908350 s
Cooldown: 2.849689 s
Cooldown: 2.877030 s
Cooldown: 2.757039 s
Cooldown: 3.015634 s
Cooldown: 3.031034 s
Cooldown: 2.788353 s
Cooldown: 2.764620 s
Cooldown: 3.160423 s
Cooldown: 2.657702 s
Cooldown: 3.046599 s
Cooldown: 2.875643 s
Cooldown: 3.170159 s
Cooldown: 2.882928 s
Cooldown: 24.841318 s
Cooldown: 3.350663 s
Cooldown: 3.455800 s
Cooldown: 3.341315 s
Cooldown: 3.375570 s
Cooldown: 3.078293 s
Cooldown: 3.196487 s
Cooldown: 3.042098 s
Cooldown: 3.065603 s
Cooldown: 3.251999 s
Cooldown: 3.180697 s
Cooldown: 3.159836 s
Cooldown: 3.347441 s
Cooldown: 3.040834 s
Cooldown: 3.045671 s
Cooldown: 3.065181 s
Cooldown: 2.862198 s
Cooldown: 2.418197 s
Cooldown: 2.888849 s
Cooldown: 2.629121 s
Cooldown: 2.728890 s
Cooldown: 2.615594 s
Cooldown: 2.875279 s
Cooldown: 3.007025 s
Cooldown: 3.244800 s
Cooldown: 2.940038 s
Cooldown: 2.832558 s
Cooldown: 15.505592 s
Cooldown: 3.141289 s
Cooldown: 3.107935 s
Cooldown: 2.844674 s
Cooldown: 2.626113 s
Cooldown: 3.245666 s
Cooldown: 2.999344 s
Cooldown: 2.467047 s
Cooldown: 2.772149 s
Cooldown: 2.897344 s
Cooldown: 2.600919 s
Cooldown: 2.472082 s
Cooldown: 2.667826 s
Cooldown: 2.439676 s
Cooldown: 2.739322 s
Cooldown: 2.979884 s
Cooldown: 2.482985 s
Cooldown: 2.786431 s
Cooldown: 3.017547 s
Cooldown: 2.544546 s
Cooldown: 2.757673 s
Cooldown: 2.775141 s
Cooldown: 2.765024 s
Cooldown: 2.682609 s
Cooldown: 2.434520 s
Cooldown: 2.733522 s
Cooldown: 2.831738 s
Cooldown: 2.632396 s
Cooldown: 2.802738 s
Cooldown: 2.650418 s
Cooldown: 2.586015 s
Cooldown: 2.798654 s
Cooldown: 2.799423 s
Cooldown: 2.762168 s
Cooldown: 2.765164 s
Cooldown: 2.556044 s
Cooldown: 2.919013 s
Cooldown: 2.868744 s
Cooldown: 2.887249 s
Cooldown: 3.093403 s
Cooldown: 2.711542 s
Cooldown: 2.911036 s
Cooldown: 2.714319 s
Cooldown: 2.913212 s
Cooldown: 2.727417 s
Cooldown: 3.018149 s
Cooldown: 3.091179 s
Cooldown: 2.878610 s
Cooldown: 3.443603 s
Cooldown: 2.946405 s
Cooldown: 3.073026 s
Cooldown: 3.599062 s
Cooldown: 3.242089 s
Cooldown: 2.563902 s
Cooldown: 12.772052 s
Cooldown: 3.456682 s
Cooldown: 3.469857 s
Cooldown: 4.057538 s
Cooldown: 3.117416 s
Cooldown: 3.051606 s
Cooldown: 3.782343 s
Cooldown: 3.322359 s
Cooldown: 2.954528 s
Cooldown: 3.820064 s
Cooldown: 3.151796 s
Cooldown: 3.453593 s
Cooldown: 3.378595 s
Cooldown: 3.599195 s
Cooldown: 3.378505 s
Cooldown: 3.635826 s
Cooldown: 3.417480 s
Cooldown: 3.334051 s
Cooldown: 3.390436 s
Cooldown: 3.409103 s
Cooldown: 2.879610 s
Cooldown: 2.988674 s
Cooldown: 3.225966 s
Cooldown: 3.046323 s
Cooldown: 3.100950 s
Cooldown: 2.986806 s
Cooldown: 3.127514 s
Cooldown: 3.192172 s
Cooldown: 3.511208 s
Cooldown: 3.442707 s
Cooldown: 3.197011 s
Cooldown: 3.097972 s
Cooldown: 3.149984 s
Cooldown: 3.252651 s
Cooldown: 2.864142 s
Cooldown: 3.164950 s
Cooldown: 2.956079 s
Cooldown: 3.109960 s
Cooldown: 3.318087 s
Cooldown: 3.109217 s
Cooldown: 3.294100 s
Cooldown: 3.344936 s
Cooldown: 3.010882 s
Cooldown: 2.765476 s
Cooldown: 2.910238 s
Cooldown: 2.440698 s
Cooldown: 2.795656 s
Cooldown: 3.053390 s
Cooldown: 2.842860 s
Cooldown: 3.146385 s
Cooldown: 2.887970 s
Cooldown: 2.821518 s
Cooldown: 2.490425 s
Cooldown: 2.636158 s
Cooldown: 2.686269 s
Cooldown: 2.933152 s
Cooldown: 2.576770 s
Cooldown: 3.082858 s
Cooldown: 3.262848 s
Cooldown: 2.940371 s
Cooldown: 2.987685 s
Cooldown: 3.395768 s
Cooldown: 3.105142 s
Cooldown: 3.245476 s
Cooldown: 3.156899 s
Cooldown: 2.824524 s
Cooldown: 2.812206 s
Cooldown: 3.240999 s
Cooldown: 3.032513 s
Cooldown: 3.134220 s
Cooldown: 3.246494 s
Cooldown: 3.051184 s
Cooldown: 3.600263 s
Cooldown: 3.271407 s
Cooldown: 3.413949 s
Cooldown: 3.373363 s
Cooldown: 3.677017 s
Cooldown: 3.433904 s
Cooldown: 3.174677 s
Cooldown: 3.349244 s
Cooldown: 3.016504 s
Cooldown: 3.118093 s
Cooldown: 3.232609 s
Cooldown: 3.198298 s
Cooldown: 2.881485 s
Cooldown: 2.708180 s
Cooldown: 2.862059 s
Cooldown: 3.215954 s
Cooldown: 3.052346 s
Cooldown: 3.199465 s
Cooldown: 3.008791 s
Cooldown: 3.201869 s
Cooldown: 3.095949 s
Cooldown: 2.731022 s
Cooldown: 2.761511 s
Cooldown: 2.604330 s
Cooldown: 3.125266 s
Cooldown: 3.300915 s
Cooldown: 3.354761 s
Cooldown: 3.252510 s
Cooldown: 3.541024 s
Cooldown: 3.290864 s
Cooldown: 3.040802 s
Cooldown: 3.387469 s
Cooldown: 3.501887 s
Cooldown: 2.976733 s
Cooldown: 3.209709 s
Cooldown: 3.071003 s
Cooldown: 3.021964 s
Cooldown: 3.082170 s
Cooldown: 3.091721 s
Cooldown: 3.102467 s
Cooldown: 2.854647 s
Cooldown: 2.963006 s
Cooldown: 3.526641 s
Cooldown: 3.849574 s
Cooldown: 3.081625 s
Cooldown: 3.762150 s
Cooldown: 3.306156 s
Cooldown: 2.827008 s
Cooldown: 3.094661 s
Cooldown: 3.456407 s
Cooldown: 2.975073 s
Cooldown: 3.001094 s
Cooldown: 3.237133 s
Cooldown: 3.041279 s
Cooldown: 3.397497 s
Cooldown: 3.203535 s
Cooldown: 3.454825 s
Cooldown: 3.319795 s
Cooldown: 2.987712 s
Cooldown: 3.625290 s
Cooldown: 3.369254 s
Cooldown: 2.715846 s
Cooldown: 2.806064 s
Cooldown: 2.991888 s
Cooldown: 3.506907 s
Cooldown: 2.783086 s
Cooldown: 2.980497 s
Cooldown: 3.568714 s
Cooldown: 3.007606 s
Cooldown: 3.084262 s
Cooldown: 2.993632 s
Cooldown: 2.732357 s
Cooldown: 3.269461 s
Cooldown: 2.972499 s
Cooldown: 2.732876 s
Cooldown: 2.974582 s
Cooldown: 20.442165 s
Cooldown: 3.179435 s
Cooldown: 3.086798 s
Cooldown: 3.015490 s
Cooldown: 2.916977 s
Cooldown: 2.988600 s
Cooldown: 3.115428 s
Cooldown: 2.635814 s
Cooldown: 2.491242 s
Cooldown: 3.201884 s
Cooldown: 3.021339 s
Cooldown: 3.258185 s
Cooldown: 2.708077 s
Cooldown: 3.160167 s
Cooldown: 3.039616 s
Cooldown: 3.323526 s
Cooldown: 2.814669 s
Cooldown: 3.455721 s
Cooldown: 2.899203 s
Cooldown: 2.998467 s
Cooldown: 2.890891 s
Cooldown: 2.572671 s
Cooldown: 3.128477 s
Cooldown: 3.422676 s
Cooldown: 2.779502 s
Cooldown: 2.878559 s
Cooldown: 3.280096 s
Cooldown: 2.990276 s
Cooldown: 2.987710 s
Cooldown: 3.139147 s
Cooldown: 2.937032 s
Cooldown: 3.127767 s
Cooldown: 2.836812 s
Cooldown: 3.489830 s
Cooldown: 3.054255 s
Cooldown: 3.071475 s
Cooldown: 3.020639 s
Cooldown: 3.803238 s
Cooldown: 3.048016 s
Cooldown: 3.348516 s
Cooldown: 3.226831 s
Cooldown: 3.094358 s
Cooldown: 3.060581 s
Cooldown: 3.996390 s
Cooldown: 2.910951 s
Cooldown: 3.045516 s
Cooldown: 3.092562 s
Cooldown: 3.115070 s
Cooldown: 3.487533 s
Cooldown: 3.367940 s
Cooldown: 3.083798 s
Cooldown: 3.658505 s
Cooldown: 3.745857 s
Cooldown: 3.208013 s
Cooldown: 3.501739 s
Cooldown: 3.389745 s
Cooldown: 2.841053 s
Cooldown: 3.302650 s
Cooldown: 3.361169 s
Cooldown: 3.197388 s
Cooldown: 3.284083 s
Cooldown: 3.303769 s
Cooldown: 3.167183 s
Cooldown: 2.991467 s
Cooldown: 3.424120 s
Cooldown: 3.191334 s
Cooldown: 3.372745 s
Cooldown: 3.050544 s
Cooldown: 3.236251 s
Cooldown: 3.334512 s
Cooldown: 3.543203 s
Cooldown: 3.182471 s
Cooldown: 3.574379 s
Cooldown: 3.471895 s
Cooldown: 3.050476 s
Cooldown: 2.925799 s
Cooldown: 3.190717 s
Cooldown: 3.216697 s
Cooldown: 2.963302 s
Cooldown: 2.847838 s
Cooldown: 2.819671 s
Cooldown: 2.933218 s
Cooldown: 3.116894 s
Cooldown: 3.044817 s
Cooldown: 3.525329 s
Cooldown: 2.966541 s
Cooldown: 3.247813 s
Cooldown: 2.836020 s
Cooldown: 2.688517 s
Cooldown: 2.874055 s
Cooldown: 2.777193 s
Cooldown: 3.305634 s
Cooldown: 2.802016 s
Cooldown: 3.060496 s
Cooldown: 3.108558 s
Cooldown: 2.883334 s
Cooldown: 3.762444 s
Cooldown: 2.861065 s
Cooldown: 2.739218 s
Cooldown: 3.178001 s
Cooldown: 3.302015 s
Cooldown: 3.771961 s
Cooldown: 3.564540 s
Cooldown: 3.429368 s
Cooldown: 3.513902 s
Cooldown: 4.474118 s
Cooldown: 3.334010 s
Cooldown: 2.972890 s
Cooldown: 3.646507 s
Cooldown: 3.685059 s
Cooldown: 3.320855 s
Cooldown: 2.804901 s
Cooldown: 2.934267 s
Cooldown: 3.583730 s
Cooldown: 3.215957 s
Cooldown: 2.755526 s
Cooldown: 2.771205 s
Cooldown: 3.038387 s
Cooldown: 2.970828 s
Cooldown: 3.068977 s
Cooldown: 2.858959 s
Cooldown: 3.271313 s
Cooldown: 3.157837 s
Cooldown: 3.022393 s
Cooldown: 2.858610 s
Cooldown: 2.875614 s
Cooldown: 2.521733 s
Cooldown: 2.466290 s
Cooldown: 2.516526 s
Cooldown: 2.438206 s
Cooldown: 2.858437 s
Cooldown: 2.482449 s
Cooldown: 2.724546 s
Cooldown: 2.595802 s
Cooldown: 2.740332 s
Cooldown: 2.759339 s
Cooldown: 2.842285 s
Cooldown: 3.024898 s
Cooldown: 2.465400 s
Cooldown: 3.192722 s
Cooldown: 2.601825 s
Cooldown: 2.720358 s
Cooldown: 2.793513 s
Cooldown: 2.743083 s
Cooldown: 2.599249 s
Cooldown: 3.280859 s
Cooldown: 2.669756 s
Cooldown: 2.749832 s
Cooldown: 2.765089 s
Cooldown: 3.079440 s
Cooldown: 2.697616 s
Cooldown: 2.603023 s
Cooldown: 2.841610 s
Cooldown: 2.568391 s
Cooldown: 2.665758 s
Cooldown: 2.861740 s
Cooldown: 2.645611 s
Cooldown: 2.755664 s
Cooldown: 2.608098 s
Cooldown: 2.895306 s
Cooldown: 3.125382 s
Cooldown: 3.153171 s
Cooldown: 3.142796 s
Cooldown: 3.065784 s
Cooldown: 2.745825 s
Cooldown: 2.743246 s
Cooldown: 3.106284 s
Cooldown: 3.165830 s
Cooldown: 2.744501 s
Cooldown: 3.168135 s
Cooldown: 3.120631 s
Cooldown: 3.159769 s
Cooldown: 3.706696 s
Cooldown: 3.103695 s
Cooldown: 2.946603 s
Cooldown: 2.677351 s
Cooldown: 3.373210 s
