--- COOLDOWN SIMULATION ANALYSIS ---
Generated at: 2025-10-10 18:16:37
Total Entries: 10000
Cooldown: 2.717895 s
Cooldown: 3.238211 s
Cooldown: 3.017226 s
Cooldown: 2.952757 s
Cooldown: 3.027759 s
Cooldown: 3.247843 s
Cooldown: 2.886343 s
Cooldown: 2.901248 s
Cooldown: 3.108390 s
Cooldown: 2.711840 s
Cooldown: 2.963678 s
Cooldown: 3.451720 s
Cooldown: 3.392166 s
Cooldown: 3.097388 s
Cooldown: 3.000707 s
Cooldown: 3.121452 s
Cooldown: 3.052914 s
Cooldown: 3.053128 s
Cooldown: 2.704373 s
Cooldown: 3.118043 s
Cooldown: 3.376609 s
Cooldown: 3.218246 s
Cooldown: 3.315104 s
Cooldown: 3.124185 s
Cooldown: 3.288587 s
Cooldown: 3.099496 s
Cooldown: 3.144689 s
Cooldown: 2.752929 s
Cooldown: 2.830941 s
Cooldown: 3.257743 s
Cooldown: 3.385696 s
Cooldown: 3.026242 s
Cooldown: 3.000297 s
Cooldown: 2.844587 s
Cooldown: 3.100335 s
Cooldown: 2.812947 s
Cooldown: 3.125914 s
Cooldown: 3.118088 s
Cooldown: 3.039062 s
Cooldown: 2.745621 s
Cooldown: 2.950827 s
Cooldown: 2.742098 s
Cooldown: 2.648688 s
Cooldown: 2.794814 s
Cooldown: 2.822662 s
Cooldown: 2.977953 s
Cooldown: 2.683250 s
Cooldown: 3.037471 s
Cooldown: 3.056866 s
Cooldown: 2.890512 s
Cooldown: 2.681344 s
Cooldown: 2.702802 s
Cooldown: 2.479535 s
Cooldown: 2.418909 s
Cooldown: 2.797161 s
Cooldown: 3.072644 s
Cooldown: 2.933723 s
Cooldown: 2.701296 s
Cooldown: 2.975829 s
Cooldown: 2.771982 s
Cooldown: 3.008561 s
Cooldown: 2.589280 s
Cooldown: 2.669394 s
Cooldown: 2.622463 s
Cooldown: 2.746877 s
Cooldown: 2.716803 s
Cooldown: 3.228958 s
Cooldown: 3.087225 s
Cooldown: 3.099358 s
Cooldown: 3.204907 s
Cooldown: 3.052974 s
Cooldown: 3.255224 s
Cooldown: 2.990389 s
Cooldown: 2.854054 s
Cooldown: 2.906449 s
Cooldown: 2.891616 s
Cooldown: 2.406822 s
Cooldown: 2.934955 s
Cooldown: 2.676612 s
Cooldown: 2.578982 s
Cooldown: 2.686754 s
Cooldown: 2.573010 s
Cooldown: 2.787941 s
Cooldown: 2.599809 s
Cooldown: 2.609725 s
Cooldown: 2.611264 s
Cooldown: 2.652558 s
Cooldown: 2.640586 s
Cooldown: 2.528388 s
Cooldown: 2.448281 s
Cooldown: 3.019887 s
Cooldown: 2.866119 s
Cooldown: 2.492071 s
Cooldown: 2.829696 s
Cooldown: 2.400625 s
Cooldown: 2.564415 s
Cooldown: 2.802834 s
Cooldown: 2.865632 s
Cooldown: 2.440728 s
Cooldown: 2.781633 s
Cooldown: 2.763245 s
Cooldown: 21.899181 s
Cooldown: 3.535992 s
Cooldown: 3.287766 s
Cooldown: 2.609665 s
Cooldown: 2.490254 s
Cooldown: 2.625214 s
Cooldown: 2.955637 s
Cooldown: 2.736929 s
Cooldown: 2.960194 s
Cooldown: 2.753387 s
Cooldown: 2.930474 s
Cooldown: 2.932975 s
Cooldown: 2.794619 s
Cooldown: 2.530817 s
Cooldown: 2.678556 s
Cooldown: 3.510857 s
Cooldown: 2.809853 s
Cooldown: 2.683827 s
Cooldown: 2.779470 s
Cooldown: 3.108670 s
Cooldown: 3.105997 s
Cooldown: 2.840003 s
Cooldown: 2.867982 s
Cooldown: 2.957469 s
Cooldown: 3.184296 s
Cooldown: 3.134076 s
Cooldown: 2.892187 s
Cooldown: 3.335490 s
Cooldown: 2.895093 s
Cooldown: 3.042460 s
Cooldown: 3.426180 s
Cooldown: 3.106671 s
Cooldown: 3.069245 s
Cooldown: 2.977857 s
Cooldown: 2.815259 s
Cooldown: 2.812074 s
Cooldown: 2.650507 s
Cooldown: 3.081764 s
Cooldown: 3.079176 s
Cooldown: 3.028461 s
Cooldown: 3.010501 s
Cooldown: 3.115193 s
Cooldown: 3.248234 s
Cooldown: 2.577751 s
Cooldown: 2.749758 s
Cooldown: 2.621680 s
Cooldown: 2.596183 s
Cooldown: 2.690298 s
Cooldown: 2.854193 s
Cooldown: 2.453387 s
Cooldown: 3.443400 s
Cooldown: 2.738553 s
Cooldown: 3.117858 s
Cooldown: 2.879713 s
Cooldown: 2.895592 s
Cooldown: 2.723918 s
Cooldown: 2.788325 s
Cooldown: 2.838968 s
Cooldown: 2.809412 s
Cooldown: 2.483003 s
Cooldown: 2.777104 s
Cooldown: 2.672532 s
Cooldown: 2.980653 s
Cooldown: 2.895311 s
Cooldown: 2.909356 s
Cooldown: 3.019304 s
Cooldown: 3.189862 s
Cooldown: 2.724237 s
Cooldown: 3.002126 s
Cooldown: 2.755487 s
Cooldown: 3.240851 s
Cooldown: 2.919703 s
Cooldown: 3.303492 s
Cooldown: 2.960526 s
Cooldown: 3.456099 s
Cooldown: 3.150144 s
Cooldown: 3.220392 s
Cooldown: 3.151639 s
Cooldown: 3.195130 s
Cooldown: 2.785327 s
Cooldown: 3.314998 s
Cooldown: 3.216903 s
Cooldown: 3.022964 s
Cooldown: 3.040525 s
Cooldown: 2.875952 s
Cooldown: 3.216848 s
Cooldown: 2.577314 s
Cooldown: 3.056330 s
Cooldown: 3.168046 s
Cooldown: 2.943744 s
Cooldown: 2.846844 s
Cooldown: 2.927157 s
Cooldown: 3.356073 s
Cooldown: 3.202302 s
Cooldown: 2.705412 s
Cooldown: 3.832961 s
Cooldown: 3.601742 s
Cooldown: 3.100227 s
Cooldown: 3.202487 s
Cooldown: 2.815801 s
Cooldown: 2.808541 s
Cooldown: 2.841208 s
Cooldown: 2.493074 s
Cooldown: 3.207261 s
Cooldown: 2.799625 s
Cooldown: 2.855832 s
Cooldown: 3.002785 s
Cooldown: 2.792764 s
Cooldown: 3.114478 s
Cooldown: 2.548075 s
Cooldown: 3.099593 s
Cooldown: 3.107374 s
Cooldown: 3.145978 s
Cooldown: 2.881990 s
Cooldown: 2.488286 s
Cooldown: 2.811758 s
Cooldown: 3.008629 s
Cooldown: 2.904109 s
Cooldown: 3.175771 s
Cooldown: 2.547372 s
Cooldown: 2.749906 s
Cooldown: 2.700373 s
Cooldown: 2.710313 s
Cooldown: 2.776871 s
Cooldown: 2.890707 s
Cooldown: 2.665190 s
Cooldown: 3.599478 s
Cooldown: 3.102937 s
Cooldown: 3.435254 s
Cooldown: 3.221088 s
Cooldown: 2.670895 s
Cooldown: 3.194803 s
Cooldown: 3.290390 s
Cooldown: 2.724963 s
Cooldown: 2.959458 s
Cooldown: 3.141029 s
Cooldown: 2.831530 s
Cooldown: 3.047602 s
Cooldown: 2.744481 s
Cooldown: 3.096821 s
Cooldown: 2.797028 s
Cooldown: 2.688672 s
Cooldown: 3.015258 s
Cooldown: 3.057777 s
Cooldown: 2.754735 s
Cooldown: 2.937511 s
Cooldown: 3.255777 s
Cooldown: 2.693810 s
Cooldown: 2.543518 s
Cooldown: 2.811089 s
Cooldown: 2.673096 s
Cooldown: 2.976995 s
Cooldown: 3.002821 s
Cooldown: 2.535781 s
Cooldown: 2.647779 s
Cooldown: 2.675487 s
Cooldown: 2.962853 s
Cooldown: 3.177971 s
Cooldown: 2.632940 s
Cooldown: 3.153723 s
Cooldown: 2.744007 s
Cooldown: 2.841353 s
Cooldown: 2.890220 s
Cooldown: 2.684077 s
Cooldown: 2.881929 s
Cooldown: 2.827912 s
Cooldown: 3.132852 s
Cooldown: 2.909236 s
Cooldown: 2.500704 s
Cooldown: 2.914753 s
Cooldown: 2.548577 s
Cooldown: 2.662234 s
Cooldown: 2.834212 s
Cooldown: 2.666663 s
Cooldown: 2.461690 s
Cooldown: 3.059897 s
Cooldown: 2.807593 s
Cooldown: 2.781320 s
Cooldown: 3.190727 s
Cooldown: 2.869607 s
Cooldown: 2.737108 s
Cooldown: 2.560266 s
Cooldown: 2.906776 s
Cooldown: 2.888154 s
Cooldown: 2.791847 s
Cooldown: 2.929255 s
Cooldown: 3.077926 s
Cooldown: 2.930012 s
Cooldown: 3.177690 s
Cooldown: 2.879192 s
Cooldown: 3.031262 s
Cooldown: 2.765910 s
Cooldown: 3.143591 s
Cooldown: 3.542181 s
Cooldown: 3.552231 s
Cooldown: 2.948429 s
Cooldown: 3.024415 s
Cooldown: 2.891138 s
Cooldown: 3.353543 s
Cooldown: 2.945797 s
Cooldown: 3.241577 s
Cooldown: 3.126485 s
Cooldown: 3.460408 s
Cooldown: 3.162083 s
Cooldown: 3.029421 s
Cooldown: 2.663701 s
Cooldown: 2.735722 s
Cooldown: 2.744627 s
Cooldown: 2.896527 s
Cooldown: 2.810387 s
Cooldown: 3.383907 s
Cooldown: 3.126060 s
Cooldown: 3.040562 s
Cooldown: 2.821871 s
Cooldown: 3.260178 s
Cooldown: 2.697101 s
Cooldown: 2.540588 s
Cooldown: 3.336852 s
Cooldown: 2.847314 s
Cooldown: 2.898532 s
Cooldown: 2.829740 s
Cooldown: 2.865569 s
Cooldown: 2.782517 s
Cooldown: 3.552722 s
Cooldown: 2.975707 s
Cooldown: 2.874917 s
Cooldown: 3.037862 s
Cooldown: 2.883220 s
Cooldown: 3.360964 s
Cooldown: 2.877282 s
Cooldown: 2.732194 s
Cooldown: 2.714111 s
Cooldown: 2.979549 s
Cooldown: 2.808417 s
Cooldown: 3.572238 s
Cooldown: 2.650064 s
Cooldown: 2.728845 s
Cooldown: 2.810763 s
Cooldown: 2.871539 s
Cooldown: 2.733687 s
Cooldown: 2.574760 s
Cooldown: 3.123415 s
Cooldown: 3.131483 s
Cooldown: 2.873690 s
Cooldown: 2.701655 s
Cooldown: 2.862486 s
Cooldown: 2.927959 s
Cooldown: 2.879137 s
Cooldown: 2.942156 s
Cooldown: 3.213110 s
Cooldown: 3.015110 s
Cooldown: 3.115000 s
Cooldown: 2.574722 s
Cooldown: 2.816511 s
Cooldown: 3.013427 s
Cooldown: 3.008936 s
Cooldown: 2.806711 s
Cooldown: 3.578518 s
Cooldown: 3.162778 s
Cooldown: 3.017022 s
Cooldown: 3.114743 s
Cooldown: 3.013459 s
Cooldown: 2.960353 s
Cooldown: 2.872229 s
Cooldown: 3.443537 s
Cooldown: 3.332870 s
Cooldown: 2.857961 s
Cooldown: 3.673762 s
Cooldown: 3.410363 s
Cooldown: 3.545646 s
Cooldown: 3.251656 s
Cooldown: 2.995645 s
Cooldown: 3.090478 s
Cooldown: 2.907778 s
Cooldown: 3.488732 s
Cooldown: 3.308348 s
Cooldown: 3.246567 s
Cooldown: 3.540560 s
Cooldown: 3.137456 s
Cooldown: 3.094610 s
Cooldown: 3.196491 s
Cooldown: 3.471628 s
Cooldown: 3.246582 s
Cooldown: 3.240531 s
Cooldown: 3.730149 s
Cooldown: 3.305975 s
Cooldown: 3.175975 s
Cooldown: 3.105833 s
Cooldown: 3.631613 s
Cooldown: 3.143530 s
Cooldown: 3.385209 s
Cooldown: 3.261256 s
Cooldown: 3.460677 s
Cooldown: 3.224738 s
Cooldown: 3.113944 s
Cooldown: 3.212543 s
Cooldown: 3.582235 s
Cooldown: 3.105361 s
Cooldown: 3.098794 s
Cooldown: 3.350771 s
Cooldown: 3.621265 s
Cooldown: 3.400763 s
Cooldown: 3.169180 s
Cooldown: 3.452186 s
Cooldown: 3.509395 s
Cooldown: 3.178324 s
Cooldown: 3.273218 s
Cooldown: 3.421307 s
Cooldown: 3.145760 s
Cooldown: 2.964121 s
Cooldown: 3.030151 s
Cooldown: 3.342404 s
Cooldown: 2.961699 s
Cooldown: 3.140822 s
Cooldown: 2.806826 s
Cooldown: 3.263176 s
Cooldown: 3.034961 s
Cooldown: 3.182979 s
Cooldown: 2.859859 s
Cooldown: 2.742292 s
Cooldown: 2.738226 s
Cooldown: 2.729532 s
Cooldown: 2.722212 s
Cooldown: 2.759369 s
Cooldown: 2.641812 s
Cooldown: 2.973997 s
Cooldown: 2.757206 s
Cooldown: 2.781082 s
Cooldown: 3.084244 s
Cooldown: 2.831049 s
Cooldown: 2.767008 s
Cooldown: 3.048275 s
Cooldown: 2.815750 s
Cooldown: 3.225681 s
Cooldown: 3.078784 s
Cooldown: 2.925968 s
Cooldown: 2.849573 s
Cooldown: 3.068203 s
Cooldown: 2.719995 s
Cooldown: 2.788633 s
Cooldown: 3.129327 s
Cooldown: 2.982795 s
Cooldown: 2.815895 s
Cooldown: 3.246181 s
Cooldown: 3.089583 s
Cooldown: 2.845240 s
Cooldown: 2.900089 s
Cooldown: 2.748818 s
Cooldown: 2.454284 s
Cooldown: 2.949722 s
Cooldown: 2.419661 s
Cooldown: 2.610679 s
Cooldown: 2.636999 s
Cooldown: 2.764051 s
Cooldown: 2.987376 s
Cooldown: 2.752892 s
Cooldown: 2.782717 s
Cooldown: 2.733467 s
Cooldown: 2.761485 s
Cooldown: 2.737573 s
Cooldown: 2.625433 s
Cooldown: 2.726063 s
Cooldown: 2.913174 s
Cooldown: 2.864767 s
Cooldown: 2.995750 s
Cooldown: 2.749179 s
Cooldown: 3.929449 s
Cooldown: 2.902765 s
Cooldown: 2.930722 s
Cooldown: 3.235936 s
Cooldown: 2.744156 s
Cooldown: 3.268672 s
Cooldown: 2.805846 s
Cooldown: 3.220164 s
Cooldown: 2.802698 s
Cooldown: 3.029301 s
Cooldown: 2.959195 s
Cooldown: 3.340084 s
Cooldown: 2.893928 s
Cooldown: 3.060487 s
Cooldown: 3.269599 s
Cooldown: 3.105478 s
Cooldown: 3.388947 s
Cooldown: 3.154349 s
Cooldown: 2.950953 s
Cooldown: 3.233889 s
Cooldown: 3.562797 s
Cooldown: 3.074096 s
Cooldown: 2.819973 s
Cooldown: 2.797701 s
Cooldown: 3.184400 s
Cooldown: 3.035354 s
Cooldown: 3.009654 s
Cooldown: 2.759367 s
Cooldown: 2.882695 s
Cooldown: 2.975903 s
Cooldown: 2.950853 s
Cooldown: 2.825583 s
Cooldown: 2.920991 s
Cooldown: 2.870966 s
Cooldown: 2.768503 s
Cooldown: 2.427689 s
Cooldown: 2.657042 s
Cooldown: 2.864945 s
Cooldown: 2.793494 s
Cooldown: 2.884329 s
Cooldown: 3.026973 s
Cooldown: 2.986813 s
Cooldown: 3.048133 s
Cooldown: 2.886021 s
Cooldown: 2.780835 s
Cooldown: 2.879077 s
Cooldown: 2.726281 s
Cooldown: 3.291865 s
Cooldown: 3.233008 s
Cooldown: 3.211212 s
Cooldown: 3.236279 s
Cooldown: 3.184672 s
Cooldown: 3.530726 s
Cooldown: 3.227782 s
Cooldown: 3.021914 s
Cooldown: 3.270079 s
Cooldown: 2.977643 s
Cooldown: 3.253312 s
Cooldown: 3.237206 s
Cooldown: 2.855652 s
Cooldown: 3.147687 s
Cooldown: 3.360489 s
Cooldown: 3.596222 s
Cooldown: 4.142080 s
Cooldown: 3.995029 s
Cooldown: 3.800819 s
Cooldown: 3.292602 s
Cooldown: 3.623500 s
Cooldown: 3.154059 s
Cooldown: 3.209681 s
Cooldown: 3.152766 s
Cooldown: 3.542499 s
Cooldown: 3.210782 s
Cooldown: 3.242476 s
Cooldown: 2.881221 s
Cooldown: 3.295088 s
Cooldown: 3.228008 s
Cooldown: 3.319670 s
Cooldown: 2.925651 s
Cooldown: 3.319409 s
Cooldown: 3.070762 s
Cooldown: 3.464617 s
Cooldown: 3.230164 s
Cooldown: 3.279701 s
Cooldown: 3.285382 s
Cooldown: 3.234558 s
Cooldown: 3.168934 s
Cooldown: 2.741204 s
Cooldown: 3.345254 s
Cooldown: 2.963593 s
Cooldown: 3.013257 s
Cooldown: 2.760301 s
Cooldown: 2.972121 s
Cooldown: 2.652291 s
Cooldown: 3.467272 s
Cooldown: 3.261249 s
Cooldown: 3.527871 s
Cooldown: 3.317806 s
Cooldown: 3.431407 s
Cooldown: 3.066128 s
Cooldown: 3.852258 s
Cooldown: 2.863045 s
Cooldown: 20.858967 s
Cooldown: 3.393641 s
Cooldown: 3.266089 s
Cooldown: 3.353275 s
Cooldown: 2.607366 s
Cooldown: 3.414350 s
Cooldown: 3.181146 s
Cooldown: 2.792252 s
Cooldown: 3.335598 s
Cooldown: 3.189165 s
Cooldown: 3.111708 s
Cooldown: 3.200913 s
Cooldown: 3.326224 s
Cooldown: 3.118186 s
Cooldown: 3.066591 s
Cooldown: 3.219309 s
Cooldown: 3.164918 s
Cooldown: 3.171410 s
Cooldown: 3.159686 s
Cooldown: 2.949399 s
Cooldown: 3.177972 s
Cooldown: 2.982103 s
Cooldown: 3.131709 s
Cooldown: 2.797164 s
Cooldown: 2.856243 s
Cooldown: 2.850718 s
Cooldown: 2.569062 s
Cooldown: 2.953759 s
Cooldown: 2.863193 s
Cooldown: 3.068919 s
Cooldown: 2.872552 s
Cooldown: 3.333470 s
Cooldown: 3.088374 s
Cooldown: 3.439806 s
Cooldown: 3.270617 s
Cooldown: 2.940730 s
Cooldown: 3.025146 s
Cooldown: 3.028981 s
Cooldown: 3.098065 s
Cooldown: 3.061679 s
Cooldown: 2.784662 s
Cooldown: 2.742955 s
Cooldown: 2.619095 s
Cooldown: 3.103157 s
Cooldown: 3.017307 s
Cooldown: 3.124381 s
Cooldown: 3.429661 s
Cooldown: 2.841289 s
Cooldown: 3.013022 s
Cooldown: 3.174868 s
Cooldown: 2.788716 s
Cooldown: 3.075891 s
Cooldown: 3.240744 s
Cooldown: 2.863816 s
Cooldown: 3.349170 s
Cooldown: 3.022106 s
Cooldown: 3.091566 s
Cooldown: 3.620303 s
Cooldown: 3.270398 s
Cooldown: 2.767090 s
Cooldown: 3.626873 s
Cooldown: 3.118337 s
Cooldown: 3.238816 s
Cooldown: 3.348141 s
Cooldown: 3.008011 s
Cooldown: 3.229961 s
Cooldown: 3.220094 s
Cooldown: 3.032636 s
Cooldown: 3.158839 s
Cooldown: 3.092608 s
Cooldown: 2.686561 s
Cooldown: 2.997671 s
Cooldown: 3.040385 s
Cooldown: 3.097090 s
Cooldown: 3.316281 s
Cooldown: 2.875810 s
Cooldown: 2.957697 s
Cooldown: 2.977440 s
Cooldown: 2.827415 s
Cooldown: 2.449447 s
Cooldown: 2.748079 s
Cooldown: 2.534775 s
Cooldown: 2.744129 s
Cooldown: 2.651746 s
Cooldown: 3.088889 s
Cooldown: 2.878478 s
Cooldown: 2.669021 s
Cooldown: 2.619408 s
Cooldown: 3.112255 s
Cooldown: 2.680091 s
Cooldown: 2.924703 s
Cooldown: 2.841253 s
Cooldown: 2.695028 s
Cooldown: 2.933833 s
Cooldown: 2.538994 s
Cooldown: 2.902668 s
Cooldown: 3.032738 s
Cooldown: 3.410988 s
Cooldown: 3.674074 s
Cooldown: 3.632785 s
Cooldown: 2.607159 s
Cooldown: 2.830918 s
Cooldown: 2.987941 s
Cooldown: 2.798814 s
Cooldown: 2.841779 s
Cooldown: 2.937544 s
Cooldown: 2.711377 s
Cooldown: 2.591911 s
Cooldown: 2.447749 s
Cooldown: 2.703769 s
Cooldown: 2.503791 s
Cooldown: 2.886353 s
Cooldown: 2.789907 s
Cooldown: 3.055277 s
Cooldown: 2.837355 s
Cooldown: 2.872648 s
Cooldown: 2.404248 s
Cooldown: 2.985416 s
Cooldown: 3.036806 s
Cooldown: 2.917655 s
Cooldown: 3.206330 s
Cooldown: 2.824459 s
Cooldown: 2.873628 s
Cooldown: 2.897322 s
Cooldown: 2.762717 s
Cooldown: 3.341480 s
Cooldown: 3.296354 s
Cooldown: 3.263095 s
Cooldown: 3.169275 s
Cooldown: 3.095622 s
Cooldown: 3.676421 s
Cooldown: 3.573391 s
Cooldown: 3.099919 s
Cooldown: 3.259714 s
Cooldown: 3.174540 s
Cooldown: 3.020826 s
Cooldown: 3.113655 s
Cooldown: 3.262748 s
Cooldown: 3.825818 s
Cooldown: 3.221168 s
Cooldown: 3.186898 s
Cooldown: 2.876749 s
Cooldown: 3.370964 s
Cooldown: 2.784057 s
Cooldown: 3.358662 s
Cooldown: 2.789072 s
Cooldown: 2.971967 s
Cooldown: 3.323176 s
Cooldown: 3.222054 s
Cooldown: 2.819462 s
Cooldown: 3.104506 s
Cooldown: 2.972668 s
Cooldown: 2.988553 s
Cooldown: 3.235617 s
Cooldown: 3.336584 s
Cooldown: 3.074200 s
Cooldown: 3.125861 s
Cooldown: 3.408043 s
Cooldown: 3.326320 s
Cooldown: 3.700864 s
Cooldown: 3.212409 s
Cooldown: 3.171153 s
Cooldown: 3.060147 s
Cooldown: 3.431003 s
Cooldown: 3.004222 s
Cooldown: 3.440074 s
Cooldown: 3.185716 s
Cooldown: 3.304165 s
Cooldown: 4.048156 s
Cooldown: 3.135951 s
Cooldown: 3.353131 s
Cooldown: 3.299517 s
Cooldown: 3.391528 s
Cooldown: 3.049436 s
Cooldown: 3.156843 s
Cooldown: 3.050003 s
Cooldown: 3.545371 s
Cooldown: 3.169732 s
Cooldown: 3.080470 s
Cooldown: 2.853113 s
Cooldown: 3.023359 s
Cooldown: 2.935599 s
Cooldown: 2.652855 s
Cooldown: 2.734214 s
Cooldown: 2.819821 s
Cooldown: 2.703659 s
Cooldown: 2.615712 s
Cooldown: 2.425257 s
Cooldown: 2.935285 s
Cooldown: 2.436274 s
Cooldown: 2.627624 s
Cooldown: 2.971666 s
Cooldown: 2.929533 s
Cooldown: 2.802658 s
Cooldown: 2.657700 s
Cooldown: 2.418825 s
Cooldown: 2.777374 s
Cooldown: 2.829127 s
Cooldown: 2.896080 s
Cooldown: 2.587045 s
Cooldown: 2.699027 s
Cooldown: 2.798370 s
Cooldown: 2.783454 s
Cooldown: 3.055479 s
Cooldown: 2.902541 s
Cooldown: 2.885173 s
Cooldown: 3.110373 s
Cooldown: 2.917335 s
Cooldown: 3.071100 s
Cooldown: 3.383318 s
Cooldown: 2.864738 s
Cooldown: 3.334715 s
Cooldown: 3.191517 s
Cooldown: 3.445162 s
Cooldown: 3.497939 s
Cooldown: 3.376137 s
Cooldown: 3.567307 s
Cooldown: 3.162716 s
Cooldown: 3.210141 s
Cooldown: 3.439575 s
Cooldown: 3.334056 s
Cooldown: 3.868669 s
Cooldown: 3.533433 s
Cooldown: 3.488569 s
Cooldown: 3.567247 s
Cooldown: 3.128619 s
Cooldown: 3.517001 s
Cooldown: 3.391879 s
Cooldown: 3.572665 s
Cooldown: 3.300818 s
Cooldown: 3.585028 s
Cooldown: 3.340342 s
Cooldown: 2.970125 s
Cooldown: 3.446291 s
Cooldown: 3.338107 s
Cooldown: 3.367754 s
Cooldown: 3.627129 s
Cooldown: 3.286752 s
Cooldown: 3.390126 s
Cooldown: 3.120285 s
Cooldown: 3.088479 s
Cooldown: 2.883469 s
Cooldown: 3.519325 s
Cooldown: 3.000526 s
Cooldown: 2.907339 s
Cooldown: 2.950173 s
Cooldown: 2.742775 s
Cooldown: 3.186967 s
Cooldown: 2.994622 s
Cooldown: 2.979784 s
Cooldown: 3.165143 s
Cooldown: 3.083807 s
Cooldown: 2.918490 s
Cooldown: 3.367461 s
Cooldown: 2.743444 s
Cooldown: 2.911562 s
Cooldown: 2.890332 s
Cooldown: 2.701407 s
Cooldown: 2.575778 s
Cooldown: 3.137132 s
Cooldown: 2.748782 s
Cooldown: 2.960937 s
Cooldown: 3.208183 s
Cooldown: 3.261427 s
Cooldown: 3.154235 s
Cooldown: 3.179322 s
Cooldown: 3.385869 s
Cooldown: 3.673350 s
Cooldown: 3.142645 s
Cooldown: 3.187772 s
Cooldown: 3.497706 s
Cooldown: 3.251685 s
Cooldown: 3.122627 s
Cooldown: 3.039670 s
Cooldown: 2.997918 s
Cooldown: 3.147193 s
Cooldown: 2.942399 s
Cooldown: 2.719106 s
Cooldown: 2.765935 s
Cooldown: 2.589147 s
Cooldown: 2.955317 s
Cooldown: 3.057228 s
Cooldown: 2.572805 s
Cooldown: 3.045530 s
Cooldown: 2.923499 s
Cooldown: 3.379999 s
Cooldown: 2.903410 s
Cooldown: 2.684587 s
Cooldown: 3.138872 s
Cooldown: 2.867294 s
Cooldown: 2.911835 s
Cooldown: 2.849049 s
Cooldown: 3.084586 s
Cooldown: 2.915610 s
Cooldown: 3.108446 s
Cooldown: 3.275356 s
Cooldown: 2.990201 s
Cooldown: 2.807850 s
Cooldown: 2.778712 s
Cooldown: 3.219975 s
Cooldown: 2.802823 s
Cooldown: 7.608653 s
Cooldown: 3.036283 s
Cooldown: 3.175312 s
Cooldown: 3.465220 s
Cooldown: 3.521447 s
Cooldown: 3.349569 s
Cooldown: 2.968211 s
Cooldown: 3.122724 s
Cooldown: 3.310903 s
Cooldown: 3.257340 s
Cooldown: 2.951789 s
Cooldown: 3.143464 s
Cooldown: 2.946966 s
Cooldown: 3.295379 s
Cooldown: 3.027321 s
Cooldown: 3.047471 s
Cooldown: 2.770064 s
Cooldown: 3.331249 s
Cooldown: 2.955849 s
Cooldown: 3.256274 s
Cooldown: 2.926131 s
Cooldown: 2.908096 s
Cooldown: 2.549332 s
Cooldown: 2.519430 s
Cooldown: 2.943629 s
Cooldown: 2.545411 s
Cooldown: 2.729665 s
Cooldown: 3.207073 s
Cooldown: 3.543180 s
Cooldown: 2.890991 s
Cooldown: 3.097563 s
Cooldown: 2.949690 s
Cooldown: 3.505173 s
Cooldown: 3.061532 s
Cooldown: 3.014657 s
Cooldown: 2.902117 s
Cooldown: 2.781346 s
Cooldown: 3.197112 s
Cooldown: 3.328306 s
Cooldown: 2.920754 s
Cooldown: 3.372788 s
Cooldown: 3.447930 s
Cooldown: 3.113217 s
Cooldown: 3.336428 s
Cooldown: 3.036119 s
Cooldown: 2.877042 s
Cooldown: 2.816342 s
Cooldown: 3.017915 s
Cooldown: 3.010049 s
Cooldown: 3.022394 s
Cooldown: 2.806067 s
Cooldown: 3.688127 s
Cooldown: 2.777459 s
Cooldown: 3.162795 s
Cooldown: 3.206503 s
Cooldown: 3.524947 s
Cooldown: 3.194650 s
Cooldown: 3.273106 s
Cooldown: 3.366972 s
Cooldown: 2.694844 s
Cooldown: 3.189147 s
Cooldown: 2.849324 s
Cooldown: 2.723829 s
Cooldown: 2.557256 s
Cooldown: 2.849187 s
Cooldown: 2.763064 s
Cooldown: 2.992343 s
Cooldown: 2.933469 s
Cooldown: 2.968299 s
Cooldown: 2.767823 s
Cooldown: 2.844002 s
Cooldown: 2.970057 s
Cooldown: 3.354470 s
Cooldown: 3.310693 s
Cooldown: 3.050234 s
Cooldown: 3.249923 s
Cooldown: 3.219534 s
Cooldown: 2.930677 s
Cooldown: 3.053399 s
Cooldown: 2.777354 s
Cooldown: 2.965108 s
Cooldown: 2.812853 s
Cooldown: 3.072121 s
Cooldown: 2.896292 s
Cooldown: 2.674923 s
Cooldown: 3.177252 s
Cooldown: 2.990006 s
Cooldown: 2.780607 s
Cooldown: 3.240614 s
Cooldown: 3.259287 s
Cooldown: 3.153386 s
Cooldown: 3.040165 s
Cooldown: 2.925752 s
Cooldown: 3.389385 s
Cooldown: 3.055433 s
Cooldown: 3.282618 s
Cooldown: 3.107240 s
Cooldown: 3.401539 s
Cooldown: 3.039787 s
Cooldown: 3.167537 s
Cooldown: 3.276232 s
Cooldown: 3.171971 s
Cooldown: 3.542716 s
Cooldown: 3.234982 s
Cooldown: 3.530450 s
Cooldown: 3.422126 s
Cooldown: 3.336333 s
Cooldown: 3.430070 s
Cooldown: 3.327910 s
Cooldown: 3.103326 s
Cooldown: 3.204390 s
Cooldown: 2.826386 s
Cooldown: 3.186782 s
Cooldown: 2.950566 s
Cooldown: 3.266211 s
Cooldown: 3.255608 s
Cooldown: 2.925838 s
Cooldown: 2.946820 s
Cooldown: 3.239633 s
Cooldown: 3.086497 s
Cooldown: 2.782288 s
Cooldown: 2.758797 s
Cooldown: 3.024766 s
Cooldown: 2.724936 s
Cooldown: 2.899271 s
Cooldown: 2.814010 s
